Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2030,14.77,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2030,0.2406,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2030,0.0003,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2030,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2030,20.8836,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,3.6879,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,4.6831,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0043,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.06,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,5.7674,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,3.6103,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,4.7254,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,1.3565,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0676,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0001,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,1.6011,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,1.4125,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0341,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2030,13.622,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,1.6064,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,2.8182,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,1.9217,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.0257,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,2.1337,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.2483,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,2.4183,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,1.8231,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,2.2898,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.0,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.3278,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.1793,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.341,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2030,3.2287,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,13.1507,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,13.6782,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,2.5363,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,0.22,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,17.363,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,6.0278,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,29.7908,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,18.7531,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,2.6412,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,0.0002,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,4.4431,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,4.5532,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,1.2383,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,0.0703,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,0.0013,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2030,52.5728,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,65.6094,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,58.849,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,11.7036,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,3.0438,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,72.1461,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,48.0708,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,98.6369,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,45.4055,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,8.7303,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,0.009000000000000001,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,17.7612,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,29.1283,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,6.7065,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,0.0099,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2040,151.0477,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,36.9112,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,25.6947,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,6.9472,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,1.3478,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,32.6727,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,30.9168,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,42.721000000000004,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,15.0969,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,3.8452,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,0.0039,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,7.3469,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,9.4202,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,3.5863,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,0.0032,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2040,52.4912,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,7.3624,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,10.7565,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.4627,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.406,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,12.0091,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,6.3296,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,12.3639,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,6.579,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.228,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.0012,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,3.5654,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,14.045,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.3313,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.0023,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2040,25.936999999999998,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,4.9053,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,6.0651,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.0078,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.2403,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,6.65,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,3.8135,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,6.6522,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,2.1354,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.121,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.0007,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,1.7374,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,1.324,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.0394,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2040,15.6468,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,1.7990000000000002,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,2.5959,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,1.6646,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.0998,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,2.3436,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.3084,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,3.0112,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,1.7976,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,1.9687,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.0003,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.4019,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.2329,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.3677,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,0.0,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2040,3.4819999999999998,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,14.6315,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,13.7369,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,2.6213,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,0.9499,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,18.4708,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,6.7024,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,33.8885,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,19.7966,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,2.5674,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,0.0029,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,4.7095,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,4.1063,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,2.3818,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,0.0067,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2040,53.4906,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,80.5393,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,67.2527,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,10.7232,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,6.8107,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,74.4865,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,54.2314,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,125.1206,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,49.8373,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,8.4961,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,0.0228,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,16.922,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,26.2991,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,11.3042,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,0.0122,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2050,160.7506,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,44.6105,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,30.0255,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,5.8234,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,3.0733,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,35.2971,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,33.4712,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,56.8097,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,16.6297,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,3.7060000000000004,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,0.0102,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,7.4211,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,8.1402,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,6.7794,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,0.0044,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5ASIA,EJ/yr,2050,54.8341,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,10.9915,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,13.6507,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.5536,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,1.0337,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,13.2666,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,8.5925,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,18.2015,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,8.0271,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.1986,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.0033,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,3.5793,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,12.6741,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.6115,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.0143,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,0.0012,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5MAF,EJ/yr,2050,31.2435,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,6.445,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,7.209,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.0115,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.5455,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,6.4632,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,4.2448,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,8.8084,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,2.8969,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.1735,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.0019,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,1.527,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,1.3519999999999999,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.1034,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,0.0007,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5LAM,EJ/yr,2050,16.9493,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,1.9286,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,2.2691,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,1.5021,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.1884,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,2.4178,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.3633,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,3.4726,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,1.6646,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,1.8125,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.0006,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.439,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.2525,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.35600000000000004,Transportation,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.0,Transportation,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,0.0002,Transportation,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5REF,EJ/yr,2050,3.7068,Transportation,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,16.5636,Industry,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,14.0982,Industry,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,2.8324,Industry,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,1.9697,Industry,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,17.0416,Industry,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,7.5598,Industry,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,R5OECD90+EU,EJ/yr,2050,37.8284,Residential and Commercial,Electricity
